id_transaccion,fecha_hora,id_cuenta_origen,id_cuenta_destino,tipo_transaccion,monto,estado,canal,descripcion
TRX-20250727-07765,7/27/2025 3:34,ACC-00347,ACC-00023,TRANSFERENCIA,966274.81,EXITOSA,APP_MOVIL,Transferencia a ACC-00023
TRX-20250727-07790,7/27/2025 14:53,ACC-00464,,DEPOSITO,2521045.11,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250727-08497,7/27/2025 15:53,ACC-00288,ACC-00201,TRANSFERENCIA,1124703.69,PENDIENTE,WEB,Transferencia a ACC-00201
TRX-20250727-08867,7/27/2025 18:38,ACC-00484,,DEPOSITO,2492139.84,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250727-09273,7/27/2025 21:15,ACC-00305,ACC-00155,TRANSFERENCIA,4607036.05,EXITOSA,WEB,Transferencia a ACC-00155
TRX-20250728-01312,7/28/2025 13:05,ACC-00330,,PAGO_SERVICIO,277655.8,EXITOSA,CAJERO,Pago de servicio
TRX-20250728-02183,7/28/2025 17:42,ACC-00207,,DEPOSITO,2755350.66,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250728-03897,7/28/2025 16:24,ACC-00169,ACC-00276,TRANSFERENCIA,4029104.78,EXITOSA,CAJERO,Transferencia a ACC-00276
TRX-20250728-04462,7/28/2025 7:43,ACC-00113,ACC-00087,TRANSFERENCIA,4796205.43,EXITOSA,APP_MOVIL,Transferencia a ACC-00087
TRX-20250728-04487,7/28/2025 18:12,ACC-00069,,RETIRO,152554.79,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250728-05268,7/28/2025 10:08,ACC-00207,ACC-00019,TRANSFERENCIA,668532.33,PENDIENTE,APP_MOVIL,Transferencia a ACC-00019
TRX-20250728-08244,7/28/2025 17:29,ACC-00049,ACC-00425,TRANSFERENCIA,4866012.78,EXITOSA,CAJERO,Transferencia a ACC-00425
TRX-20250728-09308,7/28/2025 9:35,ACC-00419,,DEPOSITO,9792723.46,EXITOSA,WEB,Depósito en cuenta
TRX-20250729-00322,7/29/2025 8:29,ACC-00495,,RETIRO,702740.43,EXITOSA,WEB,Retiro en cajero
TRX-20250729-00900,7/29/2025 15:16,ACC-00366,,RETIRO,1346606.5,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250729-03266,7/29/2025 17:38,ACC-00483,,RETIRO,2973713.38,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250729-03763,7/29/2025 11:52,ACC-00207,,PAGO_SERVICIO,123804.92,PENDIENTE,WEB,Pago de servicio
TRX-20250729-05713,7/29/2025 15:32,ACC-00276,ACC-00311,TRANSFERENCIA,4315758.79,EXITOSA,APP_MOVIL,Transferencia a ACC-00311
TRX-20250729-06060,7/29/2025 14:40,ACC-00282,,RETIRO,315798.37,RECHAZADA,WEB,Retiro en cajero
TRX-20250729-07362,7/29/2025 13:33,ACC-00405,,PAGO_SERVICIO,207696.12,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250729-07489,7/29/2025 8:26,ACC-00076,,DEPOSITO,5892701.79,EXITOSA,WEB,Depósito en cuenta
TRX-20250729-07694,7/29/2025 20:38,ACC-00179,,RETIRO,886252,EXITOSA,WEB,Retiro en cajero
TRX-20250729-08932,7/29/2025 17:14,ACC-00226,,RETIRO,1254720.06,EXITOSA,WEB,Retiro en cajero
TRX-20250729-09149,7/29/2025 2:52,ACC-00448,,RETIRO,1899240.22,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250729-09597,7/29/2025 21:29,ACC-00305,,DEPOSITO,8292579.63,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250729-09695,7/29/2025 7:57,ACC-00412,ACC-00236,TRANSFERENCIA,4846513.11,EXITOSA,CAJERO,Transferencia a ACC-00236
TRX-20250730-03126,7/30/2025 9:11,ACC-00498,,DEPOSITO,7071549.66,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250730-03691,7/30/2025 18:03,ACC-00133,ACC-00418,TRANSFERENCIA,2627977.19,EXITOSA,WEB,Transferencia a ACC-00418
TRX-20250730-03867,7/30/2025 3:30,ACC-00429,,RETIRO,1719487.77,EXITOSA,WEB,Retiro en cajero
TRX-20250730-04319,7/30/2025 6:10,ACC-00083,ACC-00393,TRANSFERENCIA,3974338.66,EXITOSA,APP_MOVIL,Transferencia a ACC-00393
TRX-20250730-04704,7/30/2025 9:02,ACC-00091,ACC-00464,TRANSFERENCIA,650076.13,EXITOSA,WEB,Transferencia a ACC-00464
TRX-20250730-05089,7/30/2025 21:44,ACC-00041,ACC-00436,TRANSFERENCIA,4112376.65,EXITOSA,APP_MOVIL,Transferencia a ACC-00436
TRX-20250730-05905,7/30/2025 10:25,ACC-00029,ACC-00162,TRANSFERENCIA,4146822.37,RECHAZADA,WEB,Transferencia a ACC-00162
TRX-20250730-06128,7/30/2025 2:07,ACC-00369,ACC-00277,TRANSFERENCIA,2152208.84,EXITOSA,APP_MOVIL,Transferencia a ACC-00277
TRX-20250730-06274,7/30/2025 2:54,ACC-00180,,RETIRO,2492706.59,EXITOSA,WEB,Retiro en cajero
TRX-20250730-07386,7/30/2025 4:39,ACC-00066,,PAGO_SERVICIO,156739.76,EXITOSA,CAJERO,Pago de servicio
TRX-20250730-08127,7/30/2025 7:05,ACC-00254,,DEPOSITO,6530829.78,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250730-08166,7/30/2025 1:37,ACC-00042,,RETIRO,15416.27,EXITOSA,SUCURSAL,Retiro en cajero
TRX-20250730-08992,7/30/2025 14:32,ACC-00133,,RETIRO,2885575.66,EXITOSA,WEB,Retiro en cajero
TRX-20250730-09020,7/30/2025 12:09,ACC-00439,,PAGO_SERVICIO,404810.37,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250730-09482,7/30/2025 0:44,ACC-00306,ACC-00228,TRANSFERENCIA,695145.17,EXITOSA,WEB,Transferencia a ACC-00228
TRX-20250730-09533,7/30/2025 0:47,ACC-00435,,DEPOSITO,3276008.13,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250731-00842,7/31/2025 1:13,ACC-00125,,RETIRO,1833539.8,RECHAZADA,WEB,Retiro en cajero
TRX-20250731-00977,7/31/2025 2:46,ACC-00075,,PAGO_SERVICIO,445389.67,EXITOSA,CAJERO,Pago de servicio
TRX-20250731-01625,7/31/2025 19:57,ACC-00048,,PAGO_SERVICIO,437447.76,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250731-01792,7/31/2025 4:01,ACC-00043,,RETIRO,1446969.78,PENDIENTE,APP_MOVIL,Retiro en cajero
TRX-20250731-03541,7/31/2025 5:45,ACC-00097,ACC-00368,TRANSFERENCIA,1216454.87,EXITOSA,APP_MOVIL,Transferencia a ACC-00368
TRX-20250731-03658,7/31/2025 11:51,ACC-00452,,PAGO_SERVICIO,355566.61,EXITOSA,WEB,Pago de servicio
TRX-20250731-08114,7/31/2025 12:42,ACC-00115,ACC-00147,TRANSFERENCIA,1108305.48,EXITOSA,APP_MOVIL,Transferencia a ACC-00147
TRX-20250731-08771,7/31/2025 4:24,ACC-00079,,DEPOSITO,5995845.14,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250731-09080,7/31/2025 19:43,ACC-00495,ACC-00380,TRANSFERENCIA,735657.21,EXITOSA,WEB,Transferencia a ACC-00380
TRX-20250801-01412,8/1/2025 22:04,ACC-00085,,PAGO_SERVICIO,296300.97,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250801-01620,8/1/2025 1:31,ACC-00468,ACC-00385,TRANSFERENCIA,3887524.88,EXITOSA,SUCURSAL,Transferencia a ACC-00385
TRX-20250801-01848,8/1/2025 14:00,ACC-00236,ACC-00133,TRANSFERENCIA,2550800.38,EXITOSA,APP_MOVIL,Transferencia a ACC-00133
TRX-20250801-02022,8/1/2025 10:20,ACC-00414,,PAGO_SERVICIO,496671.11,EXITOSA,WEB,Pago de servicio
TRX-20250801-02141,8/1/2025 11:22,ACC-00166,,PAGO_SERVICIO,180560.31,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250801-02186,8/1/2025 14:43,ACC-00437,,DEPOSITO,6378376.71,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250801-02717,8/1/2025 23:44,ACC-00193,,RETIRO,245550.39,EXITOSA,CAJERO,Retiro en cajero
TRX-20250801-03820,8/1/2025 22:35,ACC-00139,,DEPOSITO,5776026.11,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250801-04118,8/1/2025 8:32,ACC-00040,,RETIRO,2003958.1,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250801-05907,8/1/2025 5:32,ACC-00106,,RETIRO,334414.72,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250801-06361,8/1/2025 17:11,ACC-00333,,DEPOSITO,6786125.75,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250801-08004,8/1/2025 9:17,ACC-00079,,DEPOSITO,5096886.56,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250801-08787,8/1/2025 5:08,ACC-00068,,PAGO_SERVICIO,431822.81,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250802-00406,8/2/2025 1:09,ACC-00345,,PAGO_SERVICIO,220194.71,EXITOSA,WEB,Pago de servicio
TRX-20250802-00447,8/2/2025 20:06,ACC-00168,,DEPOSITO,338103.11,EXITOSA,WEB,Depósito en cuenta
TRX-20250802-00558,8/2/2025 2:33,ACC-00398,,DEPOSITO,2118332.31,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250802-01103,8/2/2025 12:34,ACC-00346,ACC-00384,TRANSFERENCIA,1308137.59,EXITOSA,APP_MOVIL,Transferencia a ACC-00384
TRX-20250802-02102,8/2/2025 3:08,ACC-00102,,DEPOSITO,9682307.04,EXITOSA,WEB,Depósito en cuenta
TRX-20250802-02789,8/2/2025 6:42,ACC-00052,,PAGO_SERVICIO,185552.45,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250802-03117,8/2/2025 1:45,ACC-00350,,DEPOSITO,2903184.51,EXITOSA,WEB,Depósito en cuenta
TRX-20250802-04607,8/2/2025 14:37,ACC-00227,,RETIRO,2140629.03,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250802-07007,8/2/2025 7:07,ACC-00087,ACC-00437,TRANSFERENCIA,857173.99,EXITOSA,CAJERO,Transferencia a ACC-00437
TRX-20250802-07541,8/2/2025 17:03,ACC-00380,ACC-00014,TRANSFERENCIA,3694376.84,EXITOSA,SUCURSAL,Transferencia a ACC-00014
TRX-20250802-09958,8/2/2025 0:00,ACC-00233,ACC-00030,TRANSFERENCIA,1138372.37,EXITOSA,APP_MOVIL,Transferencia a ACC-00030
TRX-20250803-00512,8/3/2025 6:55,ACC-00434,,PAGO_SERVICIO,496722.77,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250803-00597,8/3/2025 11:14,ACC-00057,ACC-00434,TRANSFERENCIA,2835524.08,EXITOSA,CAJERO,Transferencia a ACC-00434
TRX-20250803-02191,8/3/2025 2:54,ACC-00198,,RETIRO,2557334.39,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250803-03450,8/3/2025 17:08,ACC-00288,ACC-00340,TRANSFERENCIA,3289067.25,EXITOSA,APP_MOVIL,Transferencia a ACC-00340
TRX-20250803-04306,8/3/2025 13:06,ACC-00116,,RETIRO,1702288.19,EXITOSA,CAJERO,Retiro en cajero
TRX-20250803-04871,8/3/2025 1:56,ACC-00023,,DEPOSITO,66845.18,EXITOSA,WEB,Depósito en cuenta
TRX-20250803-06207,8/3/2025 12:25,ACC-00417,,DEPOSITO,5983539.06,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250803-06546,8/3/2025 10:29,ACC-00463,ACC-00153,TRANSFERENCIA,3050527.48,EXITOSA,WEB,Transferencia a ACC-00153
TRX-20250803-06659,8/3/2025 1:38,ACC-00030,,DEPOSITO,2356533.34,EXITOSA,WEB,Depósito en cuenta
TRX-20250803-07226,8/3/2025 6:58,ACC-00213,,DEPOSITO,8045759.65,EXITOSA,WEB,Depósito en cuenta
TRX-20250803-07900,8/3/2025 4:52,ACC-00360,,PAGO_SERVICIO,347944.17,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250803-08715,8/3/2025 16:12,ACC-00335,,PAGO_SERVICIO,130651.02,EXITOSA,SUCURSAL,Pago de servicio
TRX-20250803-09897,8/3/2025 2:26,ACC-00409,ACC-00068,TRANSFERENCIA,1260865.27,EXITOSA,APP_MOVIL,Transferencia a ACC-00068
TRX-20250804-00916,8/4/2025 16:09,ACC-00327,,RETIRO,2726339.89,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250804-03900,8/4/2025 11:20,ACC-00370,,RETIRO,198521.08,EXITOSA,CAJERO,Retiro en cajero
TRX-20250804-04126,8/4/2025 13:18,ACC-00126,,RETIRO,1044808.51,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250804-04212,8/4/2025 19:34,ACC-00042,,PAGO_SERVICIO,417255.36,PENDIENTE,WEB,Pago de servicio
TRX-20250804-04412,8/4/2025 0:29,ACC-00447,,RETIRO,2353541.41,EXITOSA,CAJERO,Retiro en cajero
TRX-20250804-05306,8/4/2025 7:59,ACC-00239,,DEPOSITO,4070330.79,EXITOSA,WEB,Depósito en cuenta
TRX-20250804-07827,8/4/2025 15:29,ACC-00255,,DEPOSITO,2776540.08,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250804-08037,8/4/2025 22:12,ACC-00039,ACC-00347,TRANSFERENCIA,2423700.84,PENDIENTE,APP_MOVIL,Transferencia a ACC-00347
TRX-20250804-09484,8/4/2025 2:19,ACC-00101,,PAGO_SERVICIO,425535.36,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250805-00235,8/5/2025 9:15,ACC-00483,ACC-00291,TRANSFERENCIA,3210952.03,EXITOSA,WEB,Transferencia a ACC-00291
TRX-20250805-01884,8/5/2025 10:05,ACC-00233,,RETIRO,2971315.04,PENDIENTE,APP_MOVIL,Retiro en cajero
TRX-20250805-02710,8/5/2025 15:22,ACC-00361,,PAGO_SERVICIO,307794.51,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250805-03566,8/5/2025 10:49,ACC-00368,,PAGO_SERVICIO,399936.54,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250805-04082,8/5/2025 20:10,ACC-00121,ACC-00133,TRANSFERENCIA,42354.18,EXITOSA,WEB,Transferencia a ACC-00133
TRX-20250805-05016,8/5/2025 15:58,ACC-00493,,DEPOSITO,9597520.87,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250805-05238,8/5/2025 7:53,ACC-00427,,RETIRO,130129.36,EXITOSA,WEB,Retiro en cajero
TRX-20250805-05262,8/5/2025 6:38,ACC-00100,,RETIRO,2214094.65,EXITOSA,WEB,Retiro en cajero
TRX-20250805-05524,8/5/2025 13:29,ACC-00109,,RETIRO,1564058.92,EXITOSA,WEB,Retiro en cajero
TRX-20250805-05666,8/5/2025 4:38,ACC-00106,,RETIRO,1091352.18,RECHAZADA,APP_MOVIL,Retiro en cajero
TRX-20250805-07648,8/5/2025 0:12,ACC-00126,,DEPOSITO,3642276.74,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250805-07830,8/5/2025 10:20,ACC-00422,,DEPOSITO,1698363.52,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250805-08250,8/5/2025 5:01,ACC-00115,,RETIRO,2105655.32,EXITOSA,WEB,Retiro en cajero
TRX-20250805-09106,8/5/2025 10:10,ACC-00269,ACC-00246,TRANSFERENCIA,4982409.21,EXITOSA,APP_MOVIL,Transferencia a ACC-00246
TRX-20250805-09569,8/5/2025 11:33,ACC-00218,,DEPOSITO,2482863.49,EXITOSA,WEB,Depósito en cuenta
TRX-20250806-00089,8/6/2025 14:48,ACC-00218,,PAGO_SERVICIO,151861.8,PENDIENTE,CAJERO,Pago de servicio
TRX-20250806-01035,8/6/2025 3:03,ACC-00104,ACC-00468,TRANSFERENCIA,507164.59,EXITOSA,WEB,Transferencia a ACC-00468
TRX-20250806-01761,8/6/2025 22:02,ACC-00302,ACC-00271,TRANSFERENCIA,3256532.54,EXITOSA,APP_MOVIL,Transferencia a ACC-00271
TRX-20250806-02884,8/6/2025 19:21,ACC-00395,,PAGO_SERVICIO,186228.22,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250806-03555,8/6/2025 13:43,ACC-00373,,PAGO_SERVICIO,266995.89,EXITOSA,CAJERO,Pago de servicio
TRX-20250806-03663,8/6/2025 2:14,ACC-00065,ACC-00020,TRANSFERENCIA,1322294.24,EXITOSA,APP_MOVIL,Transferencia a ACC-00020
TRX-20250806-03666,8/6/2025 21:36,ACC-00059,,PAGO_SERVICIO,141929.03,PENDIENTE,APP_MOVIL,Pago de servicio
TRX-20250806-07116,8/6/2025 19:56,ACC-00152,,DEPOSITO,2057015.82,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250806-08022,8/6/2025 10:55,ACC-00159,ACC-00126,TRANSFERENCIA,4169583.2,EXITOSA,APP_MOVIL,Transferencia a ACC-00126
TRX-20250806-08187,8/6/2025 1:04,ACC-00111,,DEPOSITO,4908417.03,PENDIENTE,APP_MOVIL,Depósito en cuenta
TRX-20250806-08602,8/6/2025 22:40,ACC-00238,ACC-00473,TRANSFERENCIA,2606887.55,RECHAZADA,WEB,Transferencia a ACC-00473
TRX-20250806-08676,8/6/2025 18:07,ACC-00348,,PAGO_SERVICIO,90153.42,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250806-09303,8/6/2025 7:19,ACC-00190,,DEPOSITO,1726007.58,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250807-00065,8/7/2025 22:25,ACC-00287,ACC-00453,TRANSFERENCIA,4706078.16,EXITOSA,APP_MOVIL,Transferencia a ACC-00453
TRX-20250807-01313,8/7/2025 10:07,ACC-00482,,RETIRO,2649750.56,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250807-02815,8/7/2025 7:21,ACC-00281,,DEPOSITO,7843974.86,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250807-03283,8/7/2025 20:59,ACC-00300,,DEPOSITO,4836593.86,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250807-04033,8/7/2025 8:52,ACC-00240,,DEPOSITO,6448967.98,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250807-04093,8/7/2025 9:46,ACC-00151,,PAGO_SERVICIO,110773.38,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250807-04157,8/7/2025 0:05,ACC-00087,ACC-00186,TRANSFERENCIA,1648227,EXITOSA,WEB,Transferencia a ACC-00186
TRX-20250807-06847,8/7/2025 4:39,ACC-00103,,DEPOSITO,3903763.2,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250807-08370,8/7/2025 23:27,ACC-00260,,RETIRO,2393480.45,EXITOSA,CAJERO,Retiro en cajero
TRX-20250807-08539,8/7/2025 13:17,ACC-00467,,RETIRO,1141210.45,EXITOSA,SUCURSAL,Retiro en cajero
TRX-20250807-08976,8/7/2025 11:58,ACC-00066,ACC-00273,TRANSFERENCIA,3486197.07,EXITOSA,CAJERO,Transferencia a ACC-00273
TRX-20250807-09970,8/7/2025 11:15,ACC-00165,ACC-00213,TRANSFERENCIA,4796007.43,EXITOSA,APP_MOVIL,Transferencia a ACC-00213
TRX-20250808-00307,8/8/2025 20:42,ACC-00225,,PAGO_SERVICIO,28353.19,EXITOSA,WEB,Pago de servicio
TRX-20250808-02146,8/8/2025 4:20,ACC-00361,,DEPOSITO,3598653.48,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250808-02930,8/8/2025 22:13,ACC-00456,ACC-00427,TRANSFERENCIA,329933.82,EXITOSA,APP_MOVIL,Transferencia a ACC-00427
TRX-20250808-03054,8/8/2025 5:55,ACC-00337,,RETIRO,1601348.02,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250808-03676,8/8/2025 22:55,ACC-00421,,RETIRO,2910564.7,EXITOSA,WEB,Retiro en cajero
TRX-20250808-04867,8/8/2025 9:27,ACC-00199,ACC-00169,TRANSFERENCIA,2602259.43,EXITOSA,CAJERO,Transferencia a ACC-00169
TRX-20250808-05239,8/8/2025 20:03,ACC-00458,,RETIRO,547165.71,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250808-06582,8/8/2025 16:49,ACC-00040,ACC-00364,TRANSFERENCIA,2816410.08,EXITOSA,APP_MOVIL,Transferencia a ACC-00364
TRX-20250808-06703,8/8/2025 21:47,ACC-00249,,DEPOSITO,3504742.22,EXITOSA,WEB,Depósito en cuenta
TRX-20250808-06863,8/8/2025 14:06,ACC-00345,,RETIRO,1303662.2,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250808-07875,8/8/2025 13:34,ACC-00240,,DEPOSITO,7329639.07,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250808-08706,8/8/2025 16:47,ACC-00218,,DEPOSITO,563499.63,EXITOSA,WEB,Depósito en cuenta
TRX-20250808-08924,8/8/2025 5:59,ACC-00332,ACC-00406,TRANSFERENCIA,4612080.88,EXITOSA,APP_MOVIL,Transferencia a ACC-00406
TRX-20250808-09038,8/8/2025 1:59,ACC-00347,ACC-00500,TRANSFERENCIA,1983278.49,PENDIENTE,WEB,Transferencia a ACC-00500
TRX-20250809-02034,8/9/2025 16:45,ACC-00265,ACC-00153,TRANSFERENCIA,551772.56,EXITOSA,APP_MOVIL,Transferencia a ACC-00153
TRX-20250809-02274,8/9/2025 10:28,ACC-00213,ACC-00337,TRANSFERENCIA,706680.99,EXITOSA,APP_MOVIL,Transferencia a ACC-00337
TRX-20250809-02417,8/9/2025 8:41,ACC-00188,,PAGO_SERVICIO,291229.04,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250809-04202,8/9/2025 12:18,ACC-00035,,DEPOSITO,3968610.38,PENDIENTE,CAJERO,Depósito en cuenta
TRX-20250809-05051,8/9/2025 17:39,ACC-00387,ACC-00099,TRANSFERENCIA,3278630.04,EXITOSA,CAJERO,Transferencia a ACC-00099
TRX-20250809-05079,8/9/2025 0:57,ACC-00210,ACC-00439,TRANSFERENCIA,3807875.8,PENDIENTE,WEB,Transferencia a ACC-00439
TRX-20250809-05355,8/9/2025 5:34,ACC-00281,ACC-00244,TRANSFERENCIA,191301.36,EXITOSA,CAJERO,Transferencia a ACC-00244
TRX-20250809-06449,8/9/2025 17:39,ACC-00344,,RETIRO,947956.66,EXITOSA,WEB,Retiro en cajero
TRX-20250809-06627,8/9/2025 10:21,ACC-00353,,DEPOSITO,3569830.27,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250809-07433,8/9/2025 8:22,ACC-00299,ACC-00195,TRANSFERENCIA,4752400.87,EXITOSA,WEB,Transferencia a ACC-00195
TRX-20250809-08198,8/9/2025 21:05,ACC-00111,ACC-00339,TRANSFERENCIA,578185.59,EXITOSA,WEB,Transferencia a ACC-00339
TRX-20250809-08528,8/9/2025 12:43,ACC-00491,,DEPOSITO,5461548.37,EXITOSA,WEB,Depósito en cuenta
TRX-20250809-08598,8/9/2025 23:52,ACC-00485,,PAGO_SERVICIO,178298.54,EXITOSA,CAJERO,Pago de servicio
TRX-20250809-09013,8/9/2025 13:02,ACC-00310,,RETIRO,20339.29,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250809-09379,8/9/2025 13:24,ACC-00420,,PAGO_SERVICIO,128171.69,EXITOSA,WEB,Pago de servicio
TRX-20250810-00273,8/10/2025 19:05,ACC-00230,,PAGO_SERVICIO,162036.71,EXITOSA,WEB,Pago de servicio
TRX-20250810-00533,8/10/2025 19:07,ACC-00460,ACC-00407,TRANSFERENCIA,1294952.61,EXITOSA,WEB,Transferencia a ACC-00407
TRX-20250810-00751,8/10/2025 23:24,ACC-00363,,DEPOSITO,3432985.07,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250810-02398,8/10/2025 9:11,ACC-00014,,PAGO_SERVICIO,227520.94,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250810-02794,8/10/2025 7:06,ACC-00143,ACC-00237,TRANSFERENCIA,1329569.23,EXITOSA,APP_MOVIL,Transferencia a ACC-00237
TRX-20250810-02830,8/10/2025 13:03,ACC-00113,ACC-00451,TRANSFERENCIA,1345402.06,EXITOSA,APP_MOVIL,Transferencia a ACC-00451
TRX-20250810-03056,8/10/2025 14:04,ACC-00188,ACC-00297,TRANSFERENCIA,2072114.92,EXITOSA,APP_MOVIL,Transferencia a ACC-00297
TRX-20250810-03118,8/10/2025 10:41,ACC-00280,ACC-00445,TRANSFERENCIA,96792.07,EXITOSA,WEB,Transferencia a ACC-00445
TRX-20250810-03419,8/10/2025 22:10,ACC-00237,,DEPOSITO,3898429.72,PENDIENTE,CAJERO,Depósito en cuenta
TRX-20250810-03687,8/10/2025 10:00,ACC-00234,,RETIRO,1970653.11,EXITOSA,CAJERO,Retiro en cajero
TRX-20250810-05052,8/10/2025 12:24,ACC-00407,,RETIRO,1650375.52,EXITOSA,WEB,Retiro en cajero
TRX-20250810-05106,8/10/2025 22:58,ACC-00123,,PAGO_SERVICIO,324571.2,PENDIENTE,SUCURSAL,Pago de servicio
TRX-20250810-07377,8/10/2025 12:01,ACC-00430,,RETIRO,1424439.1,EXITOSA,CAJERO,Retiro en cajero
TRX-20250811-00044,8/11/2025 0:08,ACC-00402,ACC-00233,TRANSFERENCIA,1541420.14,RECHAZADA,APP_MOVIL,Transferencia a ACC-00233
TRX-20250811-00439,8/11/2025 5:50,ACC-00170,ACC-00290,TRANSFERENCIA,4616139.33,EXITOSA,APP_MOVIL,Transferencia a ACC-00290
TRX-20250811-00620,8/11/2025 15:09,ACC-00204,,PAGO_SERVICIO,321045.47,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250811-01305,8/11/2025 3:54,ACC-00480,,DEPOSITO,1575975.7,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250811-01512,8/11/2025 22:22,ACC-00036,ACC-00175,TRANSFERENCIA,1026594.98,EXITOSA,CAJERO,Transferencia a ACC-00175
TRX-20250811-02993,8/11/2025 20:04,ACC-00296,,RETIRO,2025013.58,EXITOSA,CAJERO,Retiro en cajero
TRX-20250811-03068,8/11/2025 0:14,ACC-00076,,DEPOSITO,4381871.36,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250811-03469,8/11/2025 16:13,ACC-00407,,RETIRO,1928478.08,EXITOSA,CAJERO,Retiro en cajero
TRX-20250811-03662,8/11/2025 5:41,ACC-00212,,DEPOSITO,3998686.23,EXITOSA,WEB,Depósito en cuenta
TRX-20250811-04040,8/11/2025 5:52,ACC-00181,ACC-00239,TRANSFERENCIA,4665377.2,EXITOSA,WEB,Transferencia a ACC-00239
TRX-20250811-07906,8/11/2025 4:47,ACC-00085,ACC-00306,TRANSFERENCIA,2034832.88,EXITOSA,CAJERO,Transferencia a ACC-00306
TRX-20250812-00082,8/12/2025 7:36,ACC-00297,,RETIRO,1740062.39,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250812-00464,8/12/2025 9:36,ACC-00202,,RETIRO,1969662.27,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250812-00828,8/12/2025 13:36,ACC-00174,,PAGO_SERVICIO,374485.44,EXITOSA,WEB,Pago de servicio
TRX-20250812-01807,8/12/2025 3:38,ACC-00500,ACC-00245,TRANSFERENCIA,4383617.63,EXITOSA,WEB,Transferencia a ACC-00245
TRX-20250812-02577,8/12/2025 22:51,ACC-00043,,PAGO_SERVICIO,243043.09,EXITOSA,WEB,Pago de servicio
